client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,visitor_id,visit_id,process_step,date_time,variation
87218,70.0,27.5,U,2.0,54924.77,6.0,9.0,235114755_24477340433,798792217_99268194625_184753,4,2017-03-29 12:25:06,0
87300,70.0,27.5,U,2.0,44234.56,1.0,4.0,910782635_46965641357,790735036_83228465635_51007,4,2017-04-04 13:07:47,0
88759,286.0,73.5,M,2.0,75154.45,2.0,5.0,436545321_8320042974,965817577_9940831616_40420,4,2017-03-31 11:04:35,0
89052,186.0,49.5,M,2.0,43000.55,0.0,3.0,582571766_59090417636,514082461_39355901015_885920,4,2017-04-12 15:06:00,0
89108,189.0,44.5,F,2.0,156971.33000000002,3.0,6.0,365572967_15193040764,387704599_68740390385_217814,4,2017-04-14 15:33:00,0
89116,219.0,23.5,M,2.0,115852.67,4.0,7.0,131621681_61341097127,541521363_75707309625_805474,4,2017-04-12 14:11:25,0
89645,145.0,32.0,F,2.0,101009.18,2.0,5.0,716961383_38654136848,841936333_44588769554_688741,2,2017-05-07 01:48:35,0
92808,71.0,47.0,U,2.0,54410.67,0.0,3.0,444617501_9507124305,299071433_50899666515_539394,0,2017-06-06 16:09:31,0
92808,71.0,47.0,U,2.0,54410.67,0.0,3.0,71801669_99649736115,46962477_92665058082_16859,4,2017-06-19 23:00:05,0
93127,97.0,44.0,U,2.0,63226.31,4.0,7.0,44559662_12767213448,115049717_82186765278_162124,4,2017-06-20 13:30:02,0
93127,97.0,44.0,U,2.0,63226.31,4.0,7.0,659415856_56123573912,336400838_1552526746_312660,0,2017-04-05 15:55:46,0
94778,101.0,64.5,U,2.0,173731.26,4.0,7.0,3815196_38250000729,25602435_84415570757_170448,4,2017-04-12 20:17:41,0
97170,202.0,38.0,M,2.0,28863.99,4.0,7.0,981280744_120143523,363607886_52777929750_66476,1,2017-04-23 20:35:06,0
97322,69.0,35.0,U,2.0,31812.06,2.0,5.0,708759430_36042403602,395167409_23016265521_975043,0,2017-04-12 11:27:13,0
97723,186.0,27.5,M,2.0,87408.56,4.0,7.0,917474705_90488900889,557900702_1443110889_97332,4,2017-04-08 20:27:21,0
97966,109.0,40.0,M,2.0,46556.82,2.0,5.0,299693118_1709178452,394527525_40937132615_101660,2,2017-06-09 15:36:27,0
98860,103.0,29.0,U,2.0,27295.26,3.0,6.0,866611844_2262347832,55275547_42495962544_38757,4,2017-05-24 08:27:55,0
99149,150.0,35.5,F,2.0,87226.92,6.0,9.0,785296057_97267661248,85073202_36161037598_922594,3,2017-04-11 23:22:54,0
99149,150.0,35.5,F,2.0,87226.92,6.0,9.0,909607784_38540978421,886938693_1531200676_505100,4,2017-04-24 11:30:16,0
99811,167.0,38.5,F,2.0,127989.93,6.0,9.0,433614331_56537729809,351444433_49073302132_618599,4,2017-04-11 23:33:51,0
100888,92.0,40.5,U,2.0,224604.12,3.0,6.0,46089148_27111188039,211095512_75360565241_481870,4,2017-04-05 14:05:06,0
101143,112.0,68.0,M,2.0,56628.39,4.0,7.0,139982381_84644169736,122201190_72593720351_530630,0,2017-04-19 12:09:56,0
101818,158.0,46.5,F,2.0,41108.67999999999,4.0,7.0,258778250_59138244870,930527128_42643983742_39666,4,2017-04-04 09:07:19,0
102859,89.0,72.0,U,2.0,57714.95,2.0,5.0,515656502_36819456445,405828420_54957579238_161129,0,2017-04-06 10:36:41,0
103515,220.0,45.5,F,2.0,59792.4,1.0,6.0,749934293_7492291070,194972189_76882368612_182418,4,2017-03-24 11:25:51,0
104781,121.0,39.5,M,2.0,28228.64,1.0,4.0,941164826_86972312621,500121375_22165436030_87006,2,2017-04-19 12:42:40,0
104781,121.0,39.5,M,2.0,28228.64,1.0,4.0,941164826_86972312621,509996251_50410209555_799062,4,2017-04-19 13:59:28,0
105007,118.0,35.0,F,2.0,34897.47,3.0,6.0,676020267_36602664238,100030127_47967100085_936361,0,2017-03-22 11:07:49,0
105026,180.0,62.5,F,2.0,56041.6,6.0,9.0,649410248_25903995082,959385465_32502040406_790829,4,2017-03-29 12:29:54,0
105360,65.0,56.5,U,2.0,49990.47,2.0,5.0,896606788_98437433340,974500019_68461884951_754811,4,2017-04-06 06:22:42,0
105623,121.0,36.0,U,2.0,25662.19,6.0,9.0,2287956_63451426604,59756434_3815270231_788937,4,2017-06-12 13:44:23,0
108335,58.0,25.0,U,2.0,29973.03,6.0,9.0,397260158_63528478427,297161538_63387137214_706948,0,2017-04-17 21:08:55,0
108335,58.0,25.0,U,2.0,29973.03,6.0,9.0,397260158_63528478427,485118514_60281961275_303117,3,2017-04-11 19:38:47,0
108335,58.0,25.0,U,2.0,29973.03,6.0,9.0,532408575_29730210600,553081715_95559405778_757933,0,2017-04-17 21:11:25,0
108438,76.0,28.5,U,2.0,27972.64,4.0,7.0,713067968_90441430889,378683572_78317997494_115312,4,2017-04-12 13:22:10,0
109175,58.0,38.0,U,2.0,47264.48,4.0,7.0,569622774_88261708161,301976654_57128740650_704924,3,2017-05-12 23:37:45,0
109175,58.0,38.0,U,2.0,47264.48,4.0,7.0,910859847_69307434600,822969597_21666753713_823170,3,2017-05-31 10:56:41,0
109465,65.0,27.5,U,2.0,52054.67,0.0,3.0,318713648_83247113994,99594047_67851338843_22807,4,2017-04-19 11:09:24,0
110890,274.0,83.0,F,2.0,158661.21999999997,0.0,3.0,168860660_11275315011,866671154_76950596471_409249,1,2017-04-09 20:33:47,0
111012,97.0,30.0,U,2.0,59543.55,4.0,7.0,978521250_81829593758,225971148_81033913304_417223,2,2017-04-02 21:03:20,0
111012,97.0,30.0,U,2.0,59543.55,4.0,7.0,978521250_81829593758,525039395_56915136454_61643,4,2017-05-09 17:42:38,0
111304,100.0,33.5,U,2.0,99011.94,0.0,3.0,611496545_86719736966,823441166_39100221307_687178,4,2017-04-07 16:30:51,0
112128,124.0,28.0,U,2.0,82314.39,3.0,6.0,193725435_82130832832,532648910_25128882224_553708,4,2017-05-18 13:32:14,0
114459,264.0,49.0,U,2.0,35746.35,5.0,8.0,698342456_20487912439,590506603_60903658892_94396,3,2017-05-26 11:41:19,0
114780,89.0,28.0,U,2.0,58839.75,4.0,7.0,443916307_40065251942,649021204_49139542298_583831,0,2017-03-30 16:34:41,0
115597,202.0,54.0,M,2.0,24678.8,6.0,9.0,87995613_54379608893,914630741_10990124608_369792,1,2017-03-29 16:26:47,0
115834,80.0,43.0,U,2.0,77246.63,2.0,5.0,79622908_59234823489,717252848_71744541449_477311,0,2017-04-15 07:52:34,0
115973,113.0,30.5,M,2.0,60878.64,1.0,4.0,376941435_90052446593,922751477_14292738074_291780,4,2017-04-06 10:10:33,0
116345,176.0,51.5,F,2.0,99985.54,0.0,3.0,748170178_5687634084,278396289_16332298653_326164,4,2017-04-15 08:54:24,0
116505,58.0,25.0,U,2.0,38586.87,2.0,5.0,68004879_58357825889,900120892_12389985497_568634,0,2017-04-26 15:28:13,0
116682,140.0,45.0,F,2.0,52619.65,2.0,6.0,436702882_86972469980,415705518_72114408901_541557,0,2017-03-29 16:49:39,0
116693,57.0,61.0,U,2.0,46047.78,3.0,6.0,492090004_30432099852,868321161_62967752125_507567,4,2017-05-27 13:03:57,0
117320,159.0,58.0,F,2.0,44851.36,3.0,6.0,568189616_48091165097,390023411_84261394617_252676,4,2017-05-21 03:39:07,0
117621,171.0,35.0,M,2.0,102118.4,3.0,6.0,385927248_38218942237,154557732_67056820965_290346,4,2017-06-12 14:39:11,0
117621,171.0,35.0,M,2.0,102118.4,3.0,6.0,385927248_38218942237,409211709_43852578668_747272,4,2017-06-07 18:17:18,0
117621,171.0,35.0,M,2.0,102118.4,3.0,6.0,385927248_38218942237,895699679_77973035969_323705,4,2017-06-10 21:34:52,0
117883,348.0,63.0,M,2.0,226624.83,5.0,8.0,53197465_88587020745,714735422_46789084586_39746,0,2017-06-20 17:41:14,0
117979,91.0,67.5,U,2.0,202254.49,6.0,9.0,374753105_98088955424,296044057_78651247210_9127,1,2017-04-05 12:04:59,0
117979,91.0,67.5,U,2.0,202254.49,6.0,9.0,776127515_36646891436,387558149_26648140692_142707,0,2017-04-05 11:56:08,0
117979,91.0,67.5,U,2.0,202254.49,6.0,9.0,374753105_98088955424,424224737_67847811518_581313,4,2017-04-05 12:06:19,0
118964,205.0,21.5,U,2.0,62100.92,1.0,4.0,350089902_54266680731,675050806_75615471210_499490,2,2017-03-29 11:53:40,0
118964,205.0,21.5,U,2.0,62100.92,1.0,4.0,350089902_54266680731,904004371_45442972284_549818,4,2017-04-23 10:16:33,0
120309,193.0,64.5,F,2.0,91747.33,3.0,7.0,488394737_20284265969,103672872_27263820810_450006,4,2017-04-03 14:51:30,0
122493,74.0,57.0,F,2.0,209992.95,3.0,7.0,478390874_81942341909,651050803_55881157597_587484,1,2017-04-20 10:24:21,0
123141,125.0,23.0,M,2.0,27011.22,5.0,8.0,237977729_33060024853,736408649_59681926844_132706,3,2017-04-16 08:54:29,0
123552,247.0,47.0,M,2.0,177890.15000000002,6.0,9.0,148639960_64627368607,843349461_68232279753_503573,0,2017-06-18 15:18:46,0
124572,180.0,51.5,M,2.0,88213.62,6.0,9.0,159398722_70100717487,24196192_96379433113_381204,4,2017-04-02 09:13:08,0
125022,92.0,45.5,U,2.0,207836.19,6.0,9.0,446502152_379276190,295823331_8190930981_133083,4,2017-03-31 13:30:03,0
125305,143.0,33.5,M,2.0,74182.76999999999,6.0,9.0,86626816_39833722798,149731112_87624268735_170335,4,2017-03-29 13:11:51,0
126285,190.0,48.5,F,2.0,185926.18,0.0,3.0,356171425_32179587778,797761444_79213404346_865522,1,2017-04-18 14:45:25,0
126759,177.0,22.0,M,2.0,83487.35,6.0,9.0,459514930_46366739634,712414993_92799243847_37214,4,2017-05-14 11:09:18,0
127477,143.0,67.0,F,2.0,32526.56,4.0,7.0,940387059_47014948674,601460851_72442755363_549119,3,2017-05-29 08:56:49,0
128147,113.0,26.0,M,2.0,54746.26,6.0,9.0,631063905_10806461867,953428448_12096478671_73576,0,2017-04-19 18:02:20,0
128801,119.0,72.5,M,2.0,125593.39,0.0,3.0,421518297_83678743865,789946421_26168812526_420190,0,2017-04-06 11:02:56,0
128801,119.0,72.5,M,2.0,125593.39,0.0,3.0,421518297_83678743865,83115112_65380151861_325056,4,2017-04-10 11:24:34,0
128983,201.0,35.0,F,2.0,31109.95,2.0,5.0,437371872_44640051307,584323633_87821460003_789006,0,2017-04-12 11:34:19,0
129549,65.0,69.5,U,2.0,77577.17,5.0,8.0,905050134_82594668200,609291044_79239489610_551418,0,2017-04-05 20:38:11,0
129549,65.0,69.5,U,2.0,77577.17,5.0,8.0,905050134_82594668200,75891742_31270661863_264667,4,2017-04-23 19:41:11,0
130031,205.0,54.0,F,2.0,32328.41,3.0,6.0,476107928_20786500124,17411343_50830772119_450171,0,2017-05-02 14:36:36,0
130031,205.0,54.0,F,2.0,32328.41,3.0,6.0,476107928_20786500124,619444251_17870017219_902523,4,2017-06-14 16:32:00,0
130031,205.0,54.0,F,2.0,32328.41,3.0,6.0,476107928_20786500124,931395502_28093748080_684949,4,2017-05-21 16:16:00,0
133101,82.0,33.0,U,2.0,56049.17999999999,2.0,5.0,796117285_25354023544,173998761_44994047895_850405,3,2017-03-29 11:13:51,0
133471,82.0,33.5,U,2.0,33965.1,1.0,4.0,578183898_14394948154,809117618_46193116732_373892,4,2017-04-15 17:08:39,0
133487,328.0,64.0,M,2.0,107434.82,4.0,7.0,520301538_69648105377,478943445_27321162599_471227,3,2017-05-20 17:27:52,0
133522,47.0,58.0,U,2.0,28513.9,2.0,5.0,325510630_25821236859,190388652_98069890309_47768,1,2017-05-14 17:37:49,0
133522,47.0,58.0,U,2.0,28513.9,2.0,5.0,127820124_48998568447,79937394_24303952331_627166,4,2017-05-14 17:50:37,0
133565,78.0,30.0,U,2.0,144291.78999999998,0.0,3.0,887954469_3437555534,315940307_66677418724_24267,0,2017-04-08 16:22:51,0
133631,172.0,27.5,F,2.0,72227.67,6.0,9.0,682302164_14002624080,500534657_65841446971_376057,4,2017-04-06 13:09:42,0
134207,77.0,57.0,U,2.0,48640.71,2.0,5.0,427589586_71627068018,790516302_97094583148_432691,4,2017-05-30 12:09:15,0
134286,114.0,69.0,M,2.0,95529.96,5.0,8.0,466331876_70042626886,696084661_48600841834_363227,0,2017-04-02 06:55:08,0
134286,114.0,69.0,M,2.0,95529.96,5.0,8.0,846941027_8055535169,862572403_74497232145_883473,1,2017-04-13 09:02:31,0
134582,140.0,52.5,F,2.0,50558.26,0.0,3.0,922783489_8647361524,313647601_1636648928_111788,4,2017-04-16 09:51:01,0
134657,107.0,50.5,F,2.0,63041.39,0.0,3.0,142554613_76809013819,462555171_59775131153_960904,4,2017-04-24 00:05:08,0
135199,59.0,32.0,U,2.0,45417.28,6.0,9.0,512502686_11014121554,266291931_2560409195_574592,4,2017-05-25 10:21:58,0
135842,259.0,34.0,M,2.0,75627.66,4.0,7.0,46081630_70983544744,445688227_79556210788_804499,2,2017-05-29 16:33:19,0
138093,169.0,56.0,F,2.0,111851.95,5.0,8.0,816789777_66173189856,783423709_88615762378_262005,0,2017-05-30 14:17:44,0
140488,85.0,19.5,U,2.0,25485.74,2.0,5.0,896555484_56781518393,238165699_26646299334_312308,2,2017-04-10 21:53:00,0
140488,85.0,19.5,U,2.0,25485.74,2.0,5.0,896555484_56781518393,419460650_51923579047_262759,4,2017-04-15 18:01:52,0
140489,70.0,21.5,U,2.0,36911.03,1.0,4.0,156924540_25052490926,800296899_84779210176_237632,4,2017-04-19 11:21:16,0
141591,143.0,74.0,M,2.0,154313.84999999998,6.0,9.0,362020128_74397732825,138849221_47624858839_242656,1,2017-04-14 20:45:30,0
141591,143.0,74.0,M,2.0,154313.84999999998,6.0,9.0,362020128_74397732825,361967547_68702556047_119955,0,2017-05-14 09:21:27,0
141591,143.0,74.0,M,2.0,154313.84999999998,6.0,9.0,362020128_74397732825,639140238_35340520053_774371,1,2017-05-01 09:12:45,0
141591,143.0,74.0,M,2.0,154313.84999999998,6.0,9.0,362020128_74397732825,765715308_13279063079_601126,1,2017-04-11 11:47:11,0
142579,120.0,38.0,F,2.0,69790.25,6.0,9.0,929578411_26479654428,725363449_27118073336_426344,4,2017-05-13 08:24:05,0
143218,106.0,30.5,M,2.0,44048.51,4.0,7.0,606697052_94792842615,775216481_8449200317_267322,4,2017-04-20 15:43:53,0
143610,67.0,46.0,U,2.0,25304.8,0.0,3.0,856028822_31051202081,728497468_11217147753_418363,4,2017-05-06 18:52:39,0
143688,85.0,46.5,U,2.0,85853.87,2.0,5.0,889569234_52604203280,183908220_63182847843_478416,4,2017-04-13 21:29:03,0
143688,85.0,46.5,U,2.0,85853.87,2.0,5.0,889569234_52604203280,220849695_45867197851_685228,0,2017-04-05 23:47:06,0
143688,85.0,46.5,U,2.0,85853.87,2.0,5.0,889569234_52604203280,476255_63356571943_168553,3,2017-04-12 23:09:39,0
143691,150.0,60.0,F,2.0,55401.83,6.0,9.0,35187441_79200829139,98859897_31658441355_301901,0,2017-04-23 15:44:55,0
144244,179.0,48.5,M,2.0,68273.31,1.0,5.0,713596436_18720683419,760568464_37185986751_977004,4,2017-04-06 20:59:05,0
144678,60.0,46.5,U,2.0,51078.88,6.0,9.0,26820282_40278680037,127989446_45976305204_84881,4,2017-04-06 11:16:13,0
144773,88.0,28.5,U,2.0,28423.86,6.0,9.0,156135569_32974310784,521507112_72926225047_377342,4,2017-04-05 11:04:25,0
146317,258.0,48.5,F,2.0,98473.48,0.0,3.0,530643535_71560743815,476057373_28851648901_912439,4,2017-04-12 14:02:14,0
147033,102.0,41.5,U,2.0,46541.46,0.0,3.0,977242928_20779141593,617185455_36031104196_951430,4,2017-03-29 11:22:05,0
147077,182.0,79.5,M,2.0,106565.85,6.0,9.0,782664081_96315279601,15091890_46926468268_523506,0,2017-03-29 15:49:52,0
147077,182.0,79.5,M,2.0,106565.85,6.0,9.0,782664081_96315279601,552532677_81958703653_337134,4,2017-04-07 15:04:20,0
148037,253.0,72.0,M,2.0,61995.51,5.0,8.0,278327305_474191557,860735224_65979368662_953308,4,2017-06-12 10:47:36,0
148099,67.0,29.5,U,2.0,70876.11,1.0,4.0,856557177_28558219764,981919458_29028587131_498646,4,2017-04-27 10:41:51,0
148954,163.0,59.5,F,2.0,89263.33,3.0,6.0,490808310_25067615992,333737584_11019970849_837595,4,2017-03-30 17:19:24,0
149593,73.0,30.0,U,2.0,57234.46,1.0,4.0,930882887_58429182785,496096179_90324051664_66217,1,2017-03-29 11:36:26,0
149593,73.0,30.0,U,2.0,57234.46,1.0,4.0,930882887_58429182785,589519042_23271244727_4879,2,2017-04-03 09:56:25,0
149685,83.0,45.0,U,2.0,59594.72,2.0,5.0,653886555_63319184704,476572281_82993030135_292038,0,2017-04-15 15:04:57,0
151444,95.0,31.0,U,2.0,34814.84,5.0,8.0,518734506_32427719131,375793883_45442366472_351084,3,2017-04-15 14:05:25,0
153841,73.0,29.5,F,2.0,52767.4,0.0,3.0,733796184_8275954599,892505155_70923924863_648672,4,2017-04-06 21:25:38,0
154458,72.0,42.0,U,2.0,57851.96,6.0,9.0,94536020_71398295714,2534344_56739174183_798814,0,2017-04-04 09:31:40,0
154458,72.0,42.0,U,2.0,57851.96,6.0,9.0,94536020_71398295714,651764786_25361489301_749576,3,2017-03-22 17:51:54,0
154640,187.0,38.5,F,2.0,148604.08000000002,0.0,3.0,523509952_36934278587,547723795_15095009016_767042,4,2017-04-15 18:44:43,0
154658,132.0,48.0,U,2.0,66119.51999999999,0.0,3.0,935510638_27156865432,798723315_57256708638_919727,1,2017-05-21 12:23:56,0
155526,259.0,66.5,M,2.0,31732.32,4.0,7.0,826203203_42951411639,457269784_46454355353_659042,4,2017-03-27 10:56:36,0
156894,66.0,69.0,U,2.0,143468.91999999998,5.0,8.0,698688123_5632026070,741863158_60297238636_736571,1,2017-04-19 18:13:25,0
156894,66.0,69.0,U,2.0,143468.91999999998,5.0,8.0,698688123_5632026070,985903300_6288988235_400553,1,2017-04-07 13:03:05,0
157852,280.0,59.0,F,2.0,26384.24,0.0,4.0,587460095_42905780731,2429908_87395395415_116724,2,2017-05-29 16:08:24,0
159617,152.0,43.5,M,2.0,26257.65,2.0,5.0,899737723_42575128015,937956462_46404776433_581582,4,2017-04-09 15:17:31,0
160616,112.0,49.5,M,2.0,94940.21,4.0,7.0,169279453_69713296821,407264691_97724789843_36573,4,2017-04-05 20:14:35,0
160938,160.0,62.0,U,2.0,50854.72,1.0,4.0,201793024_85378737060,189238193_25311833278_345409,1,2017-04-12 15:24:24,0
161074,59.0,23.0,F,2.0,23896.27,3.0,8.0,117950745_16416158968,600246379_11472688706_467580,3,2017-04-06 19:16:44,0
161108,166.0,40.0,F,2.0,27123.36,0.0,3.0,136571239_91229074754,189191253_71725497698_50373,2,2017-03-29 11:58:35,0
161491,156.0,42.5,M,2.0,125664.23,1.0,4.0,599042390_68732873236,164377896_18936404163_123443,0,2017-04-12 14:58:19,0
161491,156.0,42.5,M,2.0,125664.23,1.0,4.0,765654469_31935942002,995974325_86140997466_478547,4,2017-04-12 15:14:29,0
161792,89.0,64.0,F,2.0,29617.99,3.0,6.0,576817222_65407577573,153356794_58184591552_693082,1,2017-04-16 08:02:43,0
161792,89.0,64.0,F,2.0,29617.99,3.0,6.0,576817222_65407577573,30812345_72203521662_506742,0,2017-04-16 11:53:55,0
165301,82.0,67.5,U,2.0,41947.0,6.0,9.0,899213296_49259160836,495977284_56960904720_682276,0,2017-03-30 18:56:04,0
165301,82.0,67.5,U,2.0,41947.0,6.0,9.0,899213296_49259160836,823328032_85280758396_731805,0,2017-03-29 09:08:04,0
165301,82.0,67.5,U,2.0,41947.0,6.0,9.0,899213296_49259160836,916428075_38187228834_149022,4,2017-03-29 11:26:48,0
165428,106.0,51.5,M,2.0,47008.52,0.0,3.0,407137411_41316206788,474169767_1876013364_398563,4,2017-04-24 11:23:47,0
165890,61.0,49.5,U,2.0,48838.22,6.0,9.0,669910984_94169102270,53201923_77836089756_432530,4,2017-04-14 06:14:17,0
166289,134.0,75.0,M,2.0,63796.59,3.0,6.0,641072540_4459848010,692835080_70356158272_214662,4,2017-05-22 21:35:42,0
166715,65.0,68.0,U,2.0,25045.32,0.0,3.0,128234_95881530205,952451137_85046585670_434545,3,2017-04-12 15:51:17,0
167496,92.0,59.0,F,2.0,60681.44,5.0,8.0,445217578_8917253429,580501921_51787248484_696677,0,2017-05-22 14:07:11,0
168940,100.0,31.0,U,2.0,68019.95999999999,6.0,9.0,39038569_40188771848,328548516_50150030529_331997,0,2017-06-19 09:13:42,0
170865,83.0,33.0,U,2.0,52452.02,3.0,6.0,281586358_46570748246,228744652_76143198051_932203,4,2017-06-01 23:30:56,0
173084,116.0,25.0,M,2.0,34266.399999999994,2.0,5.0,130994855_9267162041,712490060_43642936685_633329,0,2017-05-28 06:44:25,0
173122,180.0,44.0,F,2.0,26526.77,4.0,7.0,394598523_25278376471,302825428_11287365913_548033,4,2017-05-14 15:41:30,0
173784,67.0,38.0,U,2.0,37187.05,2.0,5.0,124822436_24508995359,296148313_81631096742_47744,4,2017-05-29 14:25:51,0
173784,67.0,38.0,U,2.0,37187.05,2.0,5.0,104282300_70424440403,69968806_47893594772_561648,3,2017-03-25 15:38:31,0
173784,67.0,38.0,U,2.0,37187.05,2.0,5.0,104282300_70424440403,908787472_72097989323_677157,2,2017-03-25 15:37:17,0
175033,70.0,41.5,U,2.0,46193.27,0.0,3.0,585738049_20238015557,11467683_85912757077_972642,4,2017-04-08 15:03:38,0
175033,70.0,41.5,U,2.0,46193.27,0.0,3.0,585738049_20238015557,643608875_25355393184_188548,0,2017-04-06 21:43:15,0
175196,67.0,19.0,U,2.0,35618.6,2.0,5.0,327486508_8797531557,807815348_20202548365_67118,2,2017-03-30 17:18:38,0
177876,73.0,19.5,U,2.0,37795.9,1.0,4.0,311801388_68836572893,372157003_6486904688_301435,4,2017-03-31 09:49:13,0
177990,66.0,20.5,U,2.0,31800.91,6.0,9.0,64145939_96274980453,175561965_62353113654_93420,4,2017-04-05 12:24:18,0
178493,193.0,62.5,F,2.0,53574.67999999999,6.0,9.0,409805848_9529911902,617262002_38428683413_384538,4,2017-04-05 11:51:04,0
178853,63.0,52.0,F,2.0,65634.04999999999,1.0,4.0,87983357_83786385363,293035412_12666139734_960859,0,2017-04-05 13:25:00,0
179076,180.0,39.5,F,2.0,45695.07,1.0,4.0,514747686_57850340762,380011521_25496657940_948404,4,2017-04-28 08:49:42,0
179489,192.0,42.5,F,2.0,34903.24,4.0,7.0,158783814_50343106738,805244501_72267687551_481876,4,2017-04-08 16:18:27,0
180142,56.0,53.5,U,2.0,56365.02,2.0,5.0,550203880_76144302696,486144753_50871816674_257489,4,2017-04-03 19:02:51,0
180381,111.0,51.5,F,2.0,37935.97,2.0,5.0,541357931_95608724406,851141251_78202342401_496552,4,2017-04-19 13:46:46,0
182574,78.0,43.5,U,2.0,29755.23,4.0,7.0,612258785_20514586574,134221510_98174371217_172351,4,2017-04-20 16:29:51,0
182575,325.0,69.0,M,2.0,157295.7,6.0,9.0,907441670_37480329965,301478947_52461572442_629942,3,2017-03-30 09:53:16,0
183855,153.0,36.5,M,2.0,31237.25,5.0,8.0,994545451_4389975267,500531920_33528346574_356831,4,2017-04-12 11:25:11,0
184211,70.0,25.0,U,2.0,45726.5,6.0,9.0,68821728_90019804672,553096133_92689979594_618829,0,2017-04-13 11:25:31,0
184211,70.0,25.0,U,2.0,45726.5,6.0,9.0,49287014_29757242276,759222453_58027670933_810869,0,2017-04-13 11:16:32,0
184211,70.0,25.0,U,2.0,45726.5,6.0,9.0,49287014_29757242276,823954921_87616329879_734825,4,2017-05-31 11:41:26,0
184211,70.0,25.0,U,2.0,45726.5,6.0,9.0,49287014_29757242276,903490074_77780795848_744164,0,2017-04-13 11:20:32,0
184963,65.0,31.0,U,2.0,149931.61,1.0,4.0,772939797_42342242539,46533098_58897148614_816582,4,2017-06-19 21:01:18,0
185553,65.0,67.0,U,2.0,134804.15,3.0,6.0,129325964_97260991805,22689692_73016559717_863538,0,2017-04-06 13:58:49,0
185553,65.0,67.0,U,2.0,134804.15,3.0,6.0,358025551_85668218385,982293880_26639285208_109366,1,2017-04-06 08:15:54,0
185881,141.0,45.5,F,2.0,45902.85,2.0,5.0,634189203_45985046768,415465708_68037601185_630906,4,2017-03-29 21:41:21,0
186246,150.0,55.5,F,2.0,29799.42,1.0,4.0,973216426_2890139222,866303600_25522037930_637480,4,2017-04-04 11:24:24,0
186246,150.0,55.5,F,2.0,29799.42,1.0,4.0,973216426_2890139222,901100815_80927601056_979072,0,2017-03-29 15:07:20,0
186612,70.0,44.5,U,2.0,42190.07,1.0,4.0,340621471_80639122999,312447245_117233545_100874,4,2017-04-21 09:24:10,0
187837,166.0,38.5,F,2.0,114040.44,3.0,6.0,824327020_10372883807,873158755_81031353920_799284,4,2017-04-13 13:30:47,0
187901,139.0,66.0,M,2.0,166577.95,3.0,6.0,577062211_67956533259,313689879_43321298708_849942,4,2017-05-18 12:55:00,0
188427,98.0,54.5,U,2.0,121750.71,6.0,9.0,427363502_47023973505,428919986_55782917564_3856,4,2017-03-31 08:39:34,0
188807,64.0,68.0,F,2.0,169774.43,2.0,5.0,542904725_58442083871,413490243_71515354618_276341,3,2017-05-03 20:24:12,0
189053,106.0,67.5,M,2.0,33100.49,1.0,4.0,840239916_85370810041,311119191_20014083597_96492,2,2017-04-18 12:44:36,0
